idciudad,idpais,ciudad,activo
4150,1,Navajún,TRUE
4151,1,Navarrete,TRUE
4152,1,Nestares,TRUE
4153,1,Nieva de Cameros,TRUE
4154,1,Ochánduri,TRUE
4155,1,Ocón,TRUE
4156,1,Ojacastro,TRUE
4157,1,Ollauri,TRUE
4158,1,Ortigosa de Cameros,TRUE
4159,1,Pazuengos,TRUE
4160,1,Pedroso,TRUE
4161,1,Pinillos,TRUE
4162,1,Pradejón,TRUE
4163,1,Pradillo,TRUE
4164,1,Préjano,TRUE
4165,1,Quel,TRUE
4166,1,Rabanera,TRUE
4167,1,"Rasillo de Cameros, El",TRUE
4168,1,"Redal, El",TRUE
4169,1,Ribafrecha,TRUE
4170,1,Rincón de Soto,TRUE
4171,1,Robres del Castillo,TRUE
4172,1,Rodezno,TRUE
4173,1,Sajazarra,TRUE
4174,1,San Asensio,TRUE
4175,1,San Millán de la Cogolla,TRUE
4176,1,San Millán de Yécora,TRUE
4177,1,San Román de Cameros,TRUE
4178,1,San Torcuato,TRUE
4179,1,San Vicente de la Sonsierra,TRUE
4180,1,Santa Coloma,TRUE
4181,1,Santa Engracia del Jubera,TRUE
4182,1,Santa Eulalia Bajera,TRUE
4183,1,Santo Domingo de la Calzada,TRUE
4184,1,Santurde de Rioja,TRUE
4185,1,Santurdejo,TRUE
4186,1,Sojuela,TRUE
4187,1,Sorzano,TRUE
4188,1,Sotés,TRUE
4189,1,Soto en Cameros,TRUE
4190,1,Terroba,TRUE
4191,1,Tirgo,TRUE
4192,1,Tobía,TRUE
4193,1,Tormantos,TRUE
4194,1,Torre en Cameros,TRUE
4195,1,Torrecilla en Cameros,TRUE
4196,1,Torrecilla sobre Alesanco,TRUE
4197,1,Torremontalbo,TRUE
4198,1,Treviana,TRUE
4199,1,Tricio,TRUE
4200,1,Tudelilla,TRUE
4201,1,Uruñuela,TRUE
4202,1,Valdemadera,TRUE
4203,1,Valgañón,TRUE
4204,1,Ventosa,TRUE
4205,1,Ventrosa,TRUE
4206,1,Viguera,TRUE
4207,1,Villalba de Rioja,TRUE
4208,1,Villalobar de Rioja,TRUE
4209,1,Villamediana de Iregua,TRUE
4210,1,Villanueva de Cameros,TRUE
4211,1,"Villar de Arnedo, El",TRUE
4212,1,Villar de Torre,TRUE
4213,1,Villarejo,TRUE
4214,1,Villarroya,TRUE
4215,1,Villarta-Quintana,TRUE
4216,1,Villavelayo,TRUE
4217,1,Villaverde de Rioja,TRUE
4218,1,Villoslada de Cameros,TRUE
4219,1,Viniegra de Abajo,TRUE
4220,1,Viniegra de Arriba,TRUE
4221,1,Zarratón,TRUE
4222,1,Zarzosa,TRUE
4223,1,Zorraquín,TRUE
4224,1,Abadín,TRUE
4225,1,Alfoz,TRUE
4226,1,Antas de Ulla,TRUE
4227,1,Baleira,TRUE
4228,1,Baralla,TRUE
4229,1,Barreiros,TRUE
4230,1,Becerreá,TRUE
4231,1,Begonte,TRUE
4232,1,Bóveda,TRUE
4233,1,Burela,TRUE
4234,1,Carballedo,TRUE
4235,1,Castro de Rei,TRUE
4236,1,Castroverde,TRUE
4237,1,Cervantes,TRUE
4238,1,Cervo,TRUE
4239,1,Chantada,TRUE
4240,1,"Corgo, O",TRUE
4241,1,Cospeito,TRUE
4242,1,Folgoso do Courel,TRUE
4243,1,"Fonsagrada, A",TRUE
4244,1,Foz,TRUE
4245,1,Friol,TRUE
4246,1,Guitiriz,TRUE
4247,1,Guntín,TRUE
4248,1,"Incio, O",TRUE
4249,1,Láncara,TRUE
4250,1,Lourenzá,TRUE
4251,1,Lugo,TRUE
4252,1,Meira,TRUE
4253,1,Mondoñedo,TRUE
4254,1,Monforte de Lemos,TRUE
4255,1,Monterroso,TRUE
4256,1,Muras,TRUE
4257,1,Navia de Suarna,TRUE
4258,1,Negueira de Muñiz,TRUE
4259,1,"Nogais, As",TRUE
4260,1,Ourol,TRUE
4261,1,Outeiro de Rei,TRUE
4262,1,Palas de Rei,TRUE
4263,1,Pantón,TRUE
4264,1,Paradela,TRUE
4265,1,"Páramo, O",TRUE
4266,1,"Pastoriza, A",TRUE
4267,1,Pedrafita do Cebreiro,TRUE
4268,1,"Pobra do Brollón, A",TRUE
4269,1,Pol,TRUE
4270,1,"Pontenova, A",TRUE
4271,1,Portomarín,TRUE
4272,1,Quiroga,TRUE
4273,1,Rábade,TRUE
4274,1,Ribadeo,TRUE
4275,1,Ribas de Sil,TRUE
4276,1,Ribeira de Piquín,TRUE
4277,1,Riotorto,TRUE
4278,1,Samos,TRUE
4279,1,Sarria,TRUE
4280,1,"Saviñao, O",TRUE
4281,1,Sober,TRUE
4282,1,Taboada,TRUE
4283,1,Trabada,TRUE
4284,1,Triacastela,TRUE
4285,1,"Valadouro, O",TRUE
4286,1,"Vicedo, O",TRUE
4287,1,Vilalba,TRUE
4288,1,Viveiro,TRUE
4289,1,Xermade,TRUE
4290,1,Xove,TRUE
4291,1,"Acebeda, La",TRUE
4292,1,Ajalvir,TRUE
4293,1,Alameda del Valle,TRUE
4294,1,"Álamo, El",TRUE
4295,1,Alcalá de Henares,TRUE
4296,1,Alcobendas,TRUE
4297,1,Alcorcón,TRUE
4298,1,Aldea del Fresno,TRUE
4299,1,Algete,TRUE
4300,1,Alpedrete,TRUE
4301,1,Ambite,TRUE
4302,1,Anchuelo,TRUE
4303,1,Aranjuez,TRUE
4304,1,Arganda del Rey,TRUE
4305,1,Arroyomolinos,TRUE
4306,1,"Atazar, El",TRUE
4307,1,Batres,TRUE
4308,1,Becerril de la Sierra,TRUE
4309,1,Belmonte de Tajo,TRUE
4310,1,"Berrueco, El",TRUE
4311,1,Berzosa del Lozoya,TRUE
4312,1,Boadilla del Monte,TRUE
4313,1,"Boalo, El",TRUE
4314,1,Braojos,TRUE
4315,1,Brea de Tajo,TRUE
4316,1,Brunete,TRUE
4317,1,Buitrago del Lozoya,TRUE
4318,1,Bustarviejo,TRUE
4319,1,Cabanillas de la Sierra,TRUE
4320,1,"Cabrera, La",TRUE
4321,1,Cadalso de los Vidrios,TRUE
4322,1,Camarma de Esteruelas,TRUE
4323,1,Campo Real,TRUE
4324,1,Canencia,TRUE
4325,1,Carabaña,TRUE
4326,1,Casarrubuelos,TRUE
4327,1,Cenicientos,TRUE
4328,1,Cercedilla,TRUE
4329,1,Cervera de Buitrago,TRUE
4330,1,Chapinería,TRUE
4331,1,Chinchón,TRUE
4332,1,Ciempozuelos,TRUE
4333,1,Cobeña,TRUE
4334,1,Collado Mediano,TRUE
4335,1,Collado Villalba,TRUE
4336,1,Colmenar de Oreja,TRUE
4337,1,Colmenar del Arroyo,TRUE
4338,1,Colmenar Viejo,TRUE
4339,1,Colmenarejo,TRUE
4340,1,Corpa,TRUE
4341,1,Coslada,TRUE
4342,1,Cubas de la Sagra,TRUE
4343,1,Daganzo de Arriba,TRUE
4344,1,"Escorial, El",TRUE
4345,1,Estremera,TRUE
4346,1,Fresnedillas de la Oliva,TRUE
4347,1,Fresno de Torote,TRUE
4348,1,Fuenlabrada,TRUE
4349,1,Fuente el Saz de Jarama,TRUE
4350,1,Fuentidueña de Tajo,TRUE
4351,1,Galapagar,TRUE
4352,1,Garganta de los Montes,TRUE
4353,1,Gargantilla del Lozoya y Pinilla de Buitrago,TRUE
4354,1,Gascones,TRUE
4355,1,Getafe,TRUE
4356,1,Griñón,TRUE
4357,1,Guadalix de la Sierra,TRUE
4358,1,Guadarrama,TRUE
4359,1,"Hiruela, La",TRUE
4360,1,Horcajo de la Sierra-Aoslos,TRUE
4361,1,Horcajuelo de la Sierra,TRUE
4362,1,Hoyo de Manzanares,TRUE
4363,1,Humanes de Madrid,TRUE
4364,1,Leganés,TRUE
4365,1,Loeches,TRUE
4366,1,Lozoya,TRUE
4367,1,Lozoyuela-Navas-Sieteiglesias,TRUE
4368,1,Madarcos,TRUE
4369,1,Madrid,TRUE
4370,1,Majadahonda,TRUE
4371,1,Manzanares el Real,TRUE
4372,1,Meco,TRUE
4373,1,Mejorada del Campo,TRUE
4374,1,Miraflores de la Sierra,TRUE
4375,1,"Molar, El",TRUE
4376,1,"Molinos, Los",TRUE
4377,1,Montejo de la Sierra,TRUE
4378,1,Moraleja de Enmedio,TRUE
4379,1,Moralzarzal,TRUE
4380,1,Morata de Tajuña,TRUE
4381,1,Móstoles,TRUE
4382,1,Navacerrada,TRUE
4383,1,Navalafuente,TRUE
4384,1,Navalagamella,TRUE
4385,1,Navalcarnero,TRUE
4386,1,Navarredonda y San Mamés,TRUE
4387,1,Navas del Rey,TRUE
4388,1,Nuevo Baztán,TRUE
4389,1,Olmeda de las Fuentes,TRUE
4390,1,Orusco de Tajuña,TRUE
4391,1,Paracuellos de Jarama,TRUE
4392,1,Parla,TRUE
4393,1,Patones,TRUE
4394,1,Pedrezuela,TRUE
4395,1,Pelayos de la Presa,TRUE
4396,1,Perales de Tajuña,TRUE
4397,1,Pezuela de las Torres,TRUE
4398,1,Pinilla del Valle,TRUE
4399,1,Pinto,TRUE
4400,1,Piñuécar-Gandullas,TRUE
4401,1,Pozuelo de Alarcón,TRUE
4402,1,Pozuelo del Rey,TRUE
4403,1,Prádena del Rincón,TRUE
4404,1,Puebla de la Sierra,TRUE
4405,1,Puentes Viejas,TRUE
4406,1,Quijorna,TRUE
4407,1,Rascafría,TRUE
4408,1,Redueña,TRUE
4409,1,Ribatejada,TRUE
4410,1,Rivas-Vaciamadrid,TRUE
4411,1,Robledillo de la Jara,TRUE
4412,1,Robledo de Chavela,TRUE
4413,1,Robregordo,TRUE
4414,1,"Rozas de Madrid, Las",TRUE
4415,1,Rozas de Puerto Real,TRUE
4416,1,San Agustín del Guadalix,TRUE
4417,1,San Fernando de Henares,TRUE
4418,1,San Lorenzo de El Escorial,TRUE
4419,1,San Martín de la Vega,TRUE
4420,1,San Martín de Valdeiglesias,TRUE
4421,1,San Sebastián de los Reyes,TRUE
4422,1,Santa María de la Alameda,TRUE
4423,1,Santorcaz,TRUE
4424,1,"Santos de la Humosa, Los",TRUE
4425,1,"Serna del Monte, La",TRUE
4426,1,Serranillos del Valle,TRUE
4427,1,Sevilla la Nueva,TRUE
4428,1,Somosierra,TRUE
4429,1,Soto del Real,TRUE
4430,1,Talamanca de Jarama,TRUE
4431,1,Tielmes,TRUE
4432,1,Titulcia,TRUE
4433,1,Torrejón de Ardoz,TRUE
4434,1,Torrejón de la Calzada,TRUE
4435,1,Torrejón de Velasco,TRUE
4436,1,Torrelaguna,TRUE
4437,1,Torrelodones,TRUE
4438,1,Torremocha de Jarama,TRUE
4439,1,Torres de la Alameda,TRUE
4440,1,Tres Cantos,TRUE
4441,1,Valdaracete,TRUE
4442,1,Valdeavero,TRUE
4443,1,Valdelaguna,TRUE
4444,1,Valdemanco,TRUE
4445,1,Valdemaqueda,TRUE
4446,1,Valdemorillo,TRUE
4447,1,Valdemoro,TRUE
4448,1,Valdeolmos-Alalpardo,TRUE
4449,1,Valdepiélagos,TRUE
4450,1,Valdetorres de Jarama,TRUE
4451,1,Valdilecha,TRUE
4452,1,Valverde de Alcalá,TRUE
4453,1,Velilla de San Antonio,TRUE
4454,1,"Vellón, El",TRUE
4455,1,Venturada,TRUE
4456,1,Villa del Prado,TRUE
4457,1,Villaconejos,TRUE
4458,1,Villalbilla,TRUE
4459,1,Villamanrique de Tajo,TRUE
4460,1,Villamanta,TRUE
4461,1,Villamantilla,TRUE
4462,1,Villanueva de la Cañada,TRUE
4463,1,Villanueva de Perales,TRUE
4464,1,Villanueva del Pardillo,TRUE
4465,1,Villar del Olmo,TRUE
4466,1,Villarejo de Salvanés,TRUE
4467,1,Villaviciosa de Odón,TRUE
4468,1,Villavieja del Lozoya,TRUE
4469,1,Zarzalejo,TRUE
4470,1,Alameda,TRUE
4471,1,Alcaucín,TRUE
4472,1,Alfarnate,TRUE
4473,1,Alfarnatejo,TRUE
4474,1,Algarrobo,TRUE
4475,1,Algatocín,TRUE
4476,1,Alhaurín de la Torre,TRUE
4477,1,Alhaurín el Grande,TRUE
4478,1,Almáchar,TRUE
4479,1,Almargen,TRUE
4480,1,Almogía,TRUE
4481,1,Álora,TRUE
4482,1,Alozaina,TRUE
4483,1,Alpandeire,TRUE
4484,1,Antequera,TRUE
4485,1,Árchez,TRUE
4486,1,Archidona,TRUE
4487,1,Ardales,TRUE
4488,1,Arenas,TRUE
4489,1,Arriate,TRUE
4490,1,Atajate,TRUE
4491,1,Benadalid,TRUE
4492,1,Benahavís,TRUE
4493,1,Benalauría,TRUE
4494,1,Benalmádena,TRUE
4495,1,Benamargosa,TRUE
4496,1,Benamocarra,TRUE
4497,1,Benaoján,TRUE
4498,1,Benarrabá,TRUE
4499,1,"Borge, El",TRUE
4500,1,"Burgo, El",TRUE
4501,1,Campillos,TRUE
4502,1,Canillas de Aceituno,TRUE
4503,1,Canillas de Albaida,TRUE
4504,1,Cañete la Real,TRUE
4505,1,Carratraca,TRUE
4506,1,Cartajima,TRUE
4507,1,Cártama,TRUE
4508,1,Casabermeja,TRUE
4509,1,Casarabonela,TRUE
4510,1,Casares,TRUE
4511,1,Coín,TRUE
4512,1,Colmenar,TRUE
4513,1,Comares,TRUE
4514,1,Cómpeta,TRUE
4515,1,Cortes de la Frontera,TRUE
4516,1,Cuevas Bajas,TRUE
4517,1,Cuevas de San Marcos,TRUE
4518,1,Cuevas del Becerro,TRUE
4519,1,Cútar,TRUE
4520,1,Estepona,TRUE
4521,1,Faraján,TRUE
4522,1,Frigiliana,TRUE
4523,1,Fuengirola,TRUE
4524,1,Fuente de Piedra,TRUE
4525,1,Gaucín,TRUE
4526,1,Genalguacil,TRUE
4527,1,Guaro,TRUE
4528,1,Humilladero,TRUE
4529,1,Igualeja,TRUE
4530,1,Istán,TRUE
4531,1,Iznate,TRUE
4532,1,Jimera de Líbar,TRUE
4533,1,Jubrique,TRUE
4534,1,Júzcar,TRUE
4535,1,Macharaviaya,TRUE
4536,1,Málaga,TRUE
4537,1,Manilva,TRUE
4538,1,Marbella,TRUE
4539,1,Mijas,TRUE
4540,1,Moclinejo,TRUE
4541,1,Mollina,TRUE
4542,1,Monda,TRUE
4543,1,Montecorto,TRUE
4544,1,Montejaque,TRUE
4545,1,Nerja,TRUE
4546,1,Ojén,TRUE
4547,1,Parauta,TRUE
4548,1,Periana,TRUE
4549,1,Pizarra,TRUE
4550,1,Pujerra,TRUE
4551,1,Rincón de la Victoria,TRUE
4552,1,Riogordo,TRUE
4553,1,Ronda,TRUE
4554,1,Salares,TRUE
4555,1,Sayalonga,TRUE
4556,1,Sedella,TRUE
4557,1,Serrato,TRUE
4558,1,Sierra de Yeguas,TRUE
4559,1,Teba,TRUE
4560,1,Tolox,TRUE
4561,1,Torremolinos,TRUE
4562,1,Torrox,TRUE
4563,1,Totalán,TRUE
4564,1,Valle de Abdalajís,TRUE
4565,1,Vélez-Málaga,TRUE
4566,1,Villanueva de Algaidas,TRUE
4567,1,Villanueva de la Concepción,TRUE
4568,1,Villanueva de Tapia,TRUE
4569,1,Villanueva del Rosario,TRUE
4570,1,Villanueva del Trabuco,TRUE
4571,1,Viñuela,TRUE
4572,1,Yunquera,TRUE
4573,1,Abanilla,TRUE
4574,1,Abarán,TRUE
4575,1,Águilas,TRUE
4576,1,Albudeite,TRUE
4577,1,Alcantarilla,TRUE
4578,1,"Alcázares, Los",TRUE
4579,1,Aledo,TRUE
4580,1,Alguazas,TRUE
4581,1,Alhama de Murcia,TRUE
4582,1,Archena,TRUE
4583,1,Beniel,TRUE
4584,1,Blanca,TRUE
4585,1,Bullas,TRUE
4586,1,Calasparra,TRUE
4587,1,Campos del Río,TRUE
4588,1,Caravaca de la Cruz,TRUE
4589,1,Cartagena,TRUE
4590,1,Cehegín,TRUE
4591,1,Ceutí,TRUE
4592,1,Cieza,TRUE
4593,1,Fortuna,TRUE
4594,1,Fuente Álamo de Murcia,TRUE
4595,1,Jumilla,TRUE
4596,1,Librilla,TRUE
4597,1,Lorca,TRUE
4598,1,Lorquí,TRUE
4599,1,Mazarrón,TRUE
4600,1,Molina de Segura,TRUE
4601,1,Moratalla,TRUE
4602,1,Mula,TRUE
4603,1,Murcia,TRUE
4604,1,Ojós,TRUE
4605,1,Pliego,TRUE
4606,1,Puerto Lumbreras,TRUE
4607,1,Ricote,TRUE
4608,1,San Javier,TRUE
4609,1,San Pedro del Pinatar,TRUE
4610,1,Santomera,TRUE
4611,1,Torre-Pacheco,TRUE
4612,1,"Torres de Cotillas, Las",TRUE
4613,1,Totana,TRUE
4614,1,Ulea,TRUE
4615,1,"Unión, La",TRUE
4616,1,Villanueva del Río Segura,TRUE
4617,1,Yecla,TRUE
4618,1,Abáigar,TRUE
4619,1,Abárzuza/Abartzuza,TRUE
4620,1,Abaurregaina/Abaurrea Alta,TRUE
4621,1,Abaurrepea/Abaurrea Baja,TRUE
4622,1,Aberin,TRUE
4623,1,Ablitas,TRUE
4624,1,Adiós,TRUE
4625,1,Aguilar de Codés,TRUE
4626,1,Aibar/Oibar,TRUE
4627,1,Allín/Allin,TRUE
4628,1,Allo,TRUE
4629,1,Altsasu/Alsasua,TRUE
4630,1,Améscoa Baja,TRUE
4631,1,Ancín/Antzin,TRUE
4632,1,Andosilla,TRUE
4633,1,Ansoáin/Antsoain,TRUE
4634,1,Anue,TRUE
4635,1,Añorbe,TRUE
4636,1,Aoiz/Agoitz,TRUE
4637,1,Araitz,TRUE
4638,1,Arakil,TRUE
4639,1,Aranarache/Aranaratxe,TRUE
4640,1,Aranguren,TRUE
4641,1,Arano,TRUE
4642,1,Arantza,TRUE
4643,1,Aras,TRUE
4644,1,Arbizu,TRUE
4645,1,Arce/Artzi,TRUE
4646,1,"Arcos, Los",TRUE
4647,1,Arellano,TRUE
4648,1,Areso,TRUE
4649,1,Arguedas,TRUE
4650,1,Aria,TRUE
4651,1,Aribe,TRUE
4652,1,Armañanzas,TRUE
4653,1,Arróniz,TRUE
4654,1,Arruazu,TRUE
4655,1,Artajona,TRUE
4656,1,Artazu,TRUE
4657,1,Atetz,TRUE
4658,1,Auritz/Burguete,TRUE
4659,1,Ayegui/Aiegi,TRUE
4660,1,Azagra,TRUE
4661,1,Azuelo,TRUE
4662,1,Bakaiku,TRUE
4663,1,Barañáin/Barañain,TRUE
4664,1,Barásoain,TRUE
4665,1,Barbarin,TRUE
4666,1,Bargota,TRUE
4667,1,Barillas,TRUE
4668,1,Basaburua,TRUE
4669,1,Baztan,TRUE
4670,1,Beintza-Labaien,TRUE
4671,1,Beire,TRUE
4672,1,Belascoáin,TRUE
4673,1,Bera,TRUE
4674,1,Berbinzana,TRUE
4675,1,Beriáin,TRUE
4676,1,Berrioplano/Berriobeiti,TRUE
4677,1,Berriozar,TRUE
4678,1,Bertizarana,TRUE
4679,1,Betelu,TRUE
4680,1,Bidaurreta,TRUE
4681,1,Biurrun-Olcoz,TRUE
4682,1,Buñuel,TRUE
4683,1,Burgui/Burgi,TRUE
4684,1,Burlada/Burlata,TRUE
4685,1,"Busto, El",TRUE
4686,1,Cabanillas,TRUE
4687,1,Cabredo,TRUE
4688,1,Cadreita,TRUE
4689,1,Caparroso,TRUE
4690,1,Cárcar,TRUE
4691,1,Carcastillo,TRUE
4692,1,Cascante,TRUE
4693,1,Cáseda,TRUE
4694,1,Castejón,TRUE
4695,1,Castillonuevo,TRUE
4696,1,Cendea de Olza/Oltza Zendea,TRUE
4697,1,Cintruénigo,TRUE
4698,1,Cirauqui/Zirauki,TRUE
4699,1,Ciriza/Ziritza,TRUE
4700,1,Cizur,TRUE
4701,1,Corella,TRUE
4702,1,Cortes,TRUE
4703,1,Desojo,TRUE
4704,1,Dicastillo,TRUE
4705,1,Donamaria,TRUE
4706,1,Doneztebe/Santesteban,TRUE
4707,1,Echarri/Etxarri,TRUE
4708,1,Elgorriaga,TRUE
4709,1,Enériz/Eneritz,TRUE
4710,1,Eratsun,TRUE
4711,1,Ergoiena,TRUE
4712,1,Erro,TRUE
4713,1,Eslava,TRUE
4714,1,Esparza de Salazar/Espartza Zaraitzu,TRUE
4715,1,Espronceda,TRUE
4716,1,Estella-Lizarra,TRUE
4717,1,Esteribar,TRUE
4718,1,Etayo,TRUE
4719,1,Etxalar,TRUE
4720,1,Etxarri Aranatz,TRUE
4721,1,Etxauri,TRUE
4722,1,Eulate,TRUE
4723,1,Ezcabarte,TRUE
4724,1,Ezcároz/Ezkaroze,TRUE
4725,1,Ezkurra,TRUE
4726,1,Ezprogui,TRUE
4727,1,Falces,TRUE
4728,1,Fitero,TRUE
4729,1,Fontellas,TRUE
4730,1,Funes,TRUE
4731,1,Fustiñana,TRUE
4732,1,Galar,TRUE
4733,1,Gallipienzo/Galipentzu,TRUE
4734,1,Gallués/Galoze,TRUE
4735,1,Garaioa,TRUE
4736,1,Garde,TRUE
4737,1,Garínoain,TRUE
4738,1,Garralda,TRUE
4739,1,Genevilla,TRUE
4740,1,Goizueta,TRUE
4741,1,Goñi,TRUE
4742,1,Güesa/Gorza,TRUE
4743,1,Guesálaz/Gesalatz,TRUE
4744,1,Guirguillano,TRUE
4745,1,Hiriberri/Villanueva de Aezkoa,TRUE
4746,1,Huarte/Uharte,TRUE
4747,1,Ibargoiti,TRUE
4748,1,Igantzi,TRUE
4749,1,Igúzquiza,TRUE
4750,1,Imotz,TRUE
4751,1,Irañeta,TRUE
4752,1,Irurtzun,TRUE
4753,1,Isaba/Izaba,TRUE
4754,1,Ituren,TRUE
4755,1,Iturmendi,TRUE
4756,1,Iza/Itza,TRUE
4757,1,Izagaondoa,TRUE
4758,1,Izalzu/Itzaltzu,TRUE
4759,1,Jaurrieta,TRUE
4760,1,Javier,TRUE
4761,1,Juslapeña/Txulapain,TRUE
4762,1,Lakuntza,TRUE
4763,1,Lana,TRUE
4764,1,Lantz,TRUE
4765,1,Lapoblación,TRUE
4766,1,Larraga,TRUE
4767,1,Larraona,TRUE
4768,1,Larraun,TRUE
4769,1,Lazagurría,TRUE
4770,1,Leache/Leatxe,TRUE
4771,1,Legarda,TRUE
4772,1,Legaria,TRUE
4773,1,Leitza,TRUE
4774,1,Lekunberri,TRUE
4775,1,Leoz/Leotz,TRUE
4776,1,Lerga,TRUE
4777,1,Lerín,TRUE
4778,1,Lesaka,TRUE
4779,1,Lezaun,TRUE
4780,1,Liédena,TRUE
4781,1,Lizoain-Arriasgoiti/Lizoainibar-Arriasgoiti,TRUE
4782,1,Lodosa,TRUE
4783,1,Lónguida/Longida,TRUE
4784,1,Lumbier,TRUE
4785,1,Luquin,TRUE
4786,1,Luzaide/Valcarlos,TRUE
4787,1,Mañeru,TRUE
4788,1,Marañón,TRUE
4789,1,Marcilla,TRUE
4790,1,Mélida,TRUE
4791,1,Mendavia,TRUE
4792,1,Mendaza,TRUE
4793,1,Mendigorria,TRUE
4794,1,Metauten,TRUE
4795,1,Milagro,TRUE
4796,1,Mirafuentes,TRUE
4797,1,Miranda de Arga,TRUE
4798,1,Monreal/Elo,TRUE
4799,1,Monteagudo,TRUE
4800,1,Morentin,TRUE
4801,1,Mues,TRUE
4802,1,Murchante,TRUE
4803,1,Murieta,TRUE
4804,1,Murillo el Cuende,TRUE
4805,1,Murillo el Fruto,TRUE
4806,1,Muruzábal,TRUE
4807,1,Navascués/Nabaskoze,TRUE
4808,1,Nazar,TRUE
4809,1,Noáin (Valle de Elorz)/Noain (Elortzibar),TRUE
4810,1,Obanos,TRUE
4811,1,Ochagavía/Otsagabia,TRUE
4812,1,Oco,TRUE
4813,1,Odieta,TRUE
4814,1,Oiz,TRUE
4815,1,Olaibar,TRUE
4816,1,Olazti/Olazagutía,TRUE
4817,1,Olejua,TRUE
4818,1,Olite/Erriberri,TRUE
4819,1,Olóriz/Oloritz,TRUE
4820,1,Orbaizeta,TRUE
4821,1,Orbara,TRUE
4822,1,Orísoain,TRUE
4823,1,Orkoien,TRUE
4824,1,Oronz/Orontze,TRUE
4825,1,Oroz-Betelu/Orotz-Betelu,TRUE
4826,1,Orreaga/Roncesvalles,TRUE
4827,1,Oteiza,TRUE
4828,1,Pamplona/Iruña,TRUE
4829,1,Peralta/Azkoien,TRUE
4830,1,Petilla de Aragón,TRUE
4831,1,Piedramillera,TRUE
4832,1,Pitillas,TRUE
4833,1,Puente la Reina/Gares,TRUE
4834,1,Pueyo/Puiu,TRUE
4835,1,Ribaforada,TRUE
4836,1,Romanzado/Erromantzatua,TRUE
4837,1,Roncal/Erronkari,TRUE
4838,1,Sada,TRUE
4839,1,Saldías,TRUE
4840,1,Salinas de Oro/Jaitz,TRUE
4841,1,San Adrián,TRUE
4842,1,San Martín de Unx,TRUE
4843,1,Sangüesa/Zangoza,TRUE
4844,1,Sansol,TRUE
4845,1,Santacara,TRUE
4846,1,Sarriés/Sartze,TRUE
4847,1,Sartaguda,TRUE
4848,1,Sesma,TRUE
4849,1,Sorlada,TRUE
4850,1,Sunbilla,TRUE
4851,1,Tafalla,TRUE
4852,1,Tiebas-Muruarte de Reta,TRUE
4853,1,Tirapu,TRUE
4854,1,Torralba del Río,TRUE
4855,1,Torres del Río,TRUE
4856,1,Tudela,TRUE
4857,1,Tulebras,TRUE
4858,1,Ucar,TRUE
4859,1,Uharte Arakil,TRUE
4860,1,Ujué/Uxue,TRUE
4861,1,Ultzama,TRUE
4862,1,Unciti,TRUE
4863,1,Unzué/Untzue,TRUE
4864,1,Urdazubi/Urdax,TRUE
4865,1,Urdiain,TRUE
4866,1,Urraul Alto,TRUE
4867,1,Urraul Bajo,TRUE
4868,1,Urroz,TRUE
4869,1,Urroz-Villa,TRUE
4870,1,Urzainqui/Urzainki,TRUE
4871,1,Uterga,TRUE
4872,1,Uztárroz/Uztarroze,TRUE
4873,1,Valle de Egüés/Eguesibar,TRUE
4874,1,Valle de Ollo/Ollaran,TRUE
4875,1,Valle de Yerri/Deierri,TRUE
4876,1,Valtierra,TRUE
4877,1,Viana,TRUE
4878,1,Vidángoz/Bidankoze,TRUE
4879,1,Villafranca,TRUE
4880,1,Villamayor de Monjardín,TRUE
4881,1,Villatuerta,TRUE
4882,1,Villava/Atarrabia,TRUE
4883,1,Yesa,TRUE
4884,1,Zabalza/Zabaltza,TRUE
4885,1,Ziordia,TRUE
4886,1,Zizur Mayor/Zizur Nagusia,TRUE
4887,1,Zubieta,TRUE
4888,1,Zugarramurdi,TRUE
4889,1,Zúñiga,TRUE
4890,1,Allariz,TRUE
4891,1,Amoeiro,TRUE
4892,1,"Arnoia, A",TRUE
4893,1,Avión,TRUE
4894,1,Baltar,TRUE
4895,1,Bande,TRUE
4896,1,Baños de Molgas,TRUE
4897,1,Barbadás,TRUE
4898,1,"Barco de Valdeorras, O",TRUE
4899,1,Beade,TRUE
4900,1,Beariz,TRUE
4901,1,"Blancos, Os",TRUE
4902,1,Boborás,TRUE
4903,1,"Bola, A",TRUE
4904,1,"Bolo, O",TRUE
4905,1,Calvos de Randín,TRUE
4906,1,Carballeda de Avia,TRUE
4907,1,Carballeda de Valdeorras,TRUE
4908,1,"Carballiño, O",TRUE
4909,1,Cartelle,TRUE
4910,1,Castrelo de Miño,TRUE
4911,1,Castrelo do Val,TRUE
4912,1,Castro Caldelas,TRUE
4913,1,Celanova,TRUE
4914,1,Cenlle,TRUE
4915,1,Chandrexa de Queixa,TRUE
4916,1,Coles,TRUE
4917,1,Cortegada,TRUE
4918,1,Cualedro,TRUE
4919,1,Entrimo,TRUE
4920,1,Esgos,TRUE
4921,1,Gomesende,TRUE
4922,1,"Gudiña, A",TRUE
4923,1,"Irixo, O",TRUE
4924,1,Larouco,TRUE
4925,1,Laza,TRUE
4926,1,Leiro,TRUE
4927,1,Lobeira,TRUE
4928,1,Lobios,TRUE
4929,1,Maceda,TRUE
4930,1,Manzaneda,TRUE
4931,1,Maside,TRUE
4932,1,Melón,TRUE
